timestamp,long_flux,short_flux
2025-07-24 14:30:00,1.1679154567900696e-06,2.0635738451346697e-08
2025-07-24 14:31:00,1.1498716503410833e-06,1.9157965880367556e-08
2025-07-24 14:32:00,1.141615484812064e-06,1.8115516198236037e-08
2025-07-24 14:33:00,1.1577899385883939e-06,2.1756031642894413e-08
2025-07-24 14:34:00,1.1846908591905958e-06,2.5101769551838515e-08
2025-07-24 14:35:00,1.1882483477165806e-06,1.762061785370861e-08
2025-07-24 14:36:00,1.1773096275646822e-06,1.1653864540051018e-08
2025-07-24 14:37:00,1.1616949677772936e-06,1.0173375031286014e-08
2025-07-24 14:38:00,1.14380770810385e-06,1.3480286220612925e-08
2025-07-24 14:39:00,1.120915044339199e-06,1.602193400174201e-08
